source,target
61992CJ0002,61985CJ0201
61992CJ0351,61985CJ0201
61993CJ0135,61985CJ0201
61993CJ0280,61985CJ0201
61995CJ0248,61985CJ0201
61999CJ0313,61985CJ0201
62007CJ0428,61985CJ0201
61984CJ0240,61985CJ0203
61984CJ0255,61985CJ0203
61984CJ0256,61985CJ0203
61984CJ0258,61985CJ0203
61984CJ0260,61985CJ0203
61990CJ0104,61985CJ0203
61990CJ0269,61985CJ0203
61987CO0372,61985CJ0204
61992CO0032,61985CJ0204
62014CJ0033,61985CJ0204
61987CJ0100,61985CJ0206
61991CJ0074,61985CJ0213
61994CJ0050,61985CJ0213
61986CJ0255,61985CJ0218
61987CJ0212,61985CJ0218
61995CJ0132,61985CJ0218
61996CJ0001,61985CJ0218
61996CJ0027,61985CJ0218
61986CJ0198,61985CJ0221
61987CJ0020,61985CJ0221
61987CJ0204,61985CJ0221
62015CJ0268,61985CJ0221
62000CJ0298,61985CJ0223
62016CO0323,61985CJ0223
62016CO0369,61985CJ0223
62016CO0373,61985CJ0223
61988CJ0033,61985CJ0225
61996CJ0416,61985CJ0225
61981CJ0068,61985CJ0227
61981CJ0069,61985CJ0227
61981CJ0070,61985CJ0227
61981CJ0071,61985CJ0227
61988CJ0131,61985CJ0227
61999CJ0417,61985CJ0227
62001CJ0097,61985CJ0227
61986CJ0111,61985CJ0233
61987CJ0231,61985CJ0235
61987CJ0348,61985CJ0235
61989CJ0186,61985CJ0235
61990CJ0202,61985CJ0235
61995CJ0002,61985CJ0235
62005CJ0462,61985CJ0235
62006CJ0408,61985CJ0235
62007CO0456,61985CJ0235
62008CJ0154,61985CJ0235
62009CJ0040,61985CJ0235
62014CJ0276,61985CJ0235
62014CJ0520,61985CJ0235
62015CJ0263,61985CJ0235
62015CJ0340,61985CJ0235
61986CJ0147,61985CJ0236
62004CJ0507,61985CJ0236
62005CJ0017,61985CJ0237
61991CJ0338,61985CJ0239
61995CJ0096,61985CJ0239
61987CJ0224,61985CJ0242
61987CJ0346,61985CJ0242
62001CJ0062,61985CJ0242
61993CJ0446,61985CJ0244
61985CJ0236,61985CJ0247
61989CJ0057,61985CJ0247
61992CJ0435,61985CJ0247
61994CJ0118,61985CJ0247
61996CJ0010,61985CJ0247
61997CJ0217,61985CJ0247
62002CJ0058,61985CJ0247
62004CJ0507,61985CJ0247
61997CJ0262,61985CJ0249
62014CJ0362,61985CJ0249
61985CJ0056,61985CJ0250
61987CJ0175,61985CJ0250
61989CJ0069,61985CJ0250
61990CJ0104,61985CJ0250
61987CJ0360,61985CJ0252
61988CJ0131,61985CJ0252
61989CJ0169,61985CJ0252
61994CJ0118,61985CJ0252
61994CJ0149,61985CJ0252
62017CJ0441,61985CJ0252
62015CJ0337,61985CJ0254
61989CJ0281,61985CJ0256
62010CO0073,61985CJ0257
61987CJ0142,61985CJ0259
61987CJ0301,61985CJ0259
62000CJ0298,61985CJ0259
61989CJ0069,61985CJ0260
61987CJ0274,61985CJ0261
61985CJ0252,61985CJ0262
61989CJ0057,61985CJ0262
61989CJ0157,61985CJ0262
61989CJ0334,61985CJ0262
61992CJ0435,61985CJ0262
61996CJ0010,61985CJ0262
61999CJ0038,61985CJ0262
62002CJ0182,61985CJ0262
61994CJ0022,61985CJ0265
62009CJ0221,61985CJ0265
62011CJ0545,61985CJ0265
61988CJ0032,61985CJ0266
61992CJ0125,61985CJ0266
61995CJ0383,61985CJ0266
62000CJ0256,61985CJ0266
62014CJ0047,61985CJ0266
61997CO0239,61985CJ0276
61999CJ0154,61985CJ0276
61987CJ0171,61985CJ0277
62003CJ0281,61985CJ0278
61990CJ0256,61985CJ0279
61986CJ0039,61985CJ0281
61986CJ0126,61985CJ0281
61986CJ0197,61985CJ0281
61988CJ0322,61985CJ0281
61996CJ0342,61985CJ0281
62000CJ0188,61985CJ0285
61985CJ0384,61985CJ0286
61989CJ0377,61985CJ0286
61990CJ0208,61985CJ0286
61996CJ0015,61985CJ0286
61996CJ0249,61985CJ0286
61985CJ0137,61985CJ0288
61990CJ0005,61985CJ0288
61995CJ0366,61985CJ0288
61990CJ0056,61985CJ0293
61994CO0266,61985CJ0293
61995CJ0096,61985CJ0293
62001CJ0145,61985CJ0293
62001CJ0362,61985CJ0293
62002CJ0350,61985CJ0293
62003CJ0320,61985CJ0293
61986CJ0111,61985CJ0306
61993CJ0047,61985CJ0309
62008CJ0542,61985CJ0309
62015CJ0154,61985CJ0309
61990CJ0313,61985CJ0310
61992CJ0278,61985CJ0310
61993CJ0042,61985CJ0310
61993CJ0056,61985CJ0310
61995CJ0024,61985CJ0310
61998CJ0351,61985CJ0310
62005CJ0075,61985CJ0310
62009CJ0464,61985CJ0310
62013CJ0667,61985CJ0310
61986CJ0066,61985CJ0311
61989CJ0339,61985CJ0311
61991CJ0162,61985CJ0312
61987CJ0378,61985CJ0314
61988CJ0143,61985CJ0314
61988CJ0161,61985CJ0314
61989CJ0348,61985CJ0314
61991CJ0314,61985CJ0314
61994CJ0153,61985CJ0314
61999CJ0006,61985CJ0314
62003CJ0461,61985CJ0314
62004CJ0344,61985CJ0314
62006CJ0161,61985CJ0314
62010CJ0188,61985CJ0314
62010CJ0366,61985CJ0314
62011CJ0199,61985CJ0314
62013CJ0112,61985CJ0314
62017CJ0219,61985CJ0314
61985CJ0064,61985CJ0315
62012CJ0166,61985CJ0315
61991CJ0310,61985CJ0316
61996CJ0131,61985CJ0316
62002CJ0138,61985CJ0316
62005CJ0001,61985CJ0316
61985CJ0417,61985CJ0321
61987CJ0161,61985CJ0321
61990CJ0255,61985CJ0321
61987CJ0161,61985CJ0322
61997CJ0301,61985CJ0325
62003CJ0017,61985CJ0325
62014CJ0144,61985CJ0325
62014CJ0183,61985CJ0325
61986CJ0237,61985CJ0326
61989CJ0030,61985CJ0326
61989CJ0342,61985CJ0326
61989CJ0346,61985CJ0326
62004CJ0248,61985CJ0326
62005CJ0094,61985CJ0326
61990CJ0197,61985CJ0327
61991CJ0054,61985CJ0327
61996CJ0209,61985CJ0327
61996CJ0233,61985CJ0327
61996CJ0238,61985CJ0327
61994CJ0018,61985CJ0328
62000CJ0074,61985CJ0328
61987CO0095,61985CJ0329
61987CO0289,61985CJ0329
62005CJ0417,61985CJ0329
61990CJ0078,61985CJ0331
61993CJ0312,61985CJ0331
61993CJ0430,61985CJ0331
61995CJ0192,61985CJ0331
61996CJ0343,61985CJ0331
62001CJ0147,61985CJ0331
61989CJ0342,61985CJ0332
61989CJ0346,61985CJ0332
61996CJ0386,61985CJ0333
61996CJ0391,61985CJ0333
61996CJ0403,61985CJ0333
61996CJ0404,61985CJ0333
61986CO0242,61985CJ0337
62002CO0082,61985CJ0337
61990CJ0159,61985CJ0338
61992CJ0393,61985CJ0338
61993CJ0422,61985CJ0338
61996CJ0176,61985CJ0338
61996CJ0314,61985CJ0338
62002CJ0060,61985CJ0338
62004CJ0506,61985CJ0338
61988CJ0058,61985CJ0339
61997CJ0304,61985CJ0341
61987CJ0258,61985CJ0342
61987CJ0258,61985CJ0343
61989CJ0034,61985CJ0343
61986CJ0214,61985CJ0347
61987CJ0262,61985CJ0347
61987CJ0335,61985CJ0347
61988CJ0014,61985CJ0347
61989CJ0281,61985CJ0347
61989CJ0342,61985CJ0347
61989CJ0346,61985CJ0347
61991CJ0048,61985CJ0347
61997CJ0044,61985CJ0347
61997CJ0059,61985CJ0347
61997CJ0240,61985CJ0347
61997CJ0242,61985CJ0347
62000CJ0332,61985CJ0347
61996CJ0209,61985CJ0348
61996CJ0232,61985CJ0348
61996CJ0233,61985CJ0348
61996CJ0238,61985CJ0348
61996CJ0242,61985CJ0348
61987CJ0259,61985CJ0349
61987CJ0335,61985CJ0349
61994CJ0028,61985CJ0349
61994CJ0050,61985CJ0349
61998CJ0164,61985CJ0349
62004CJ0431,61985CJ0349
62007CJ0187,61985CJ0349
62015CJ0139,61985CJ0349
62015CJ0140,61985CJ0349
62006CJ0135,61985CJ0351
61989CJ0288,61985CJ0352
61989CJ0353,61985CJ0352
61995CJ0034,61985CJ0352
61996CJ0051,61985CJ0352
61997CJ0224,61985CJ0352
61997CJ0311,61985CJ0352
61998CJ0049,61985CJ0352
61998CJ0466,61985CJ0352
61998CJ0467,61985CJ0352
61998CJ0476,61985CJ0352
61999CJ0451,61985CJ0352
62001CJ0422,61985CJ0352
62005CJ0076,61985CJ0352
62005CJ0318,61985CJ0352
62008CJ0211,61985CJ0352
62012CJ0351,61985CJ0352
62013CJ0291,61985CJ0352
62014CJ0484,61985CJ0352
61986CJ0098,61985CJ0355
61986CJ0160,61985CJ0355
61998CO0325,61985CJ0355
61987CJ0323,61985CJ0356
62005CJ0167,61985CJ0356
62005CJ0381,61985CJ0356
61988CJ0213,61985CJ0358
61995CJ0345,61985CJ0358
62003CJ0138,61985CJ0358
61986CJ0309,61985CJ0363
61988CJ0131,61985CJ0363
61995CJ0236,61985CJ0363
62000CJ0280,61985CJ0363
62007CJ0388,61985CJ0363
61986CJ0134,61985CJ0364
61992CJ0236,61985CJ0372
61987CJ0147,61985CJ0379
61988CJ0236,61985CJ0379
61989CJ0356,61985CJ0379
61991CJ0078,61985CJ0379
61991CJ0111,61985CJ0379
61994CJ0243,61985CJ0379
61996CJ0020,61985CJ0379
62009CJ0503,61985CJ0379
61980CJ0137,61985CJ0383
61987CJ0080,61985CJ0384
61988CJ0102,61985CJ0384
61990CJ0031,61985CJ0384
61990CJ0087,61985CJ0384
61992CJ0154,61985CJ0384
61982CJ0324,61985CJ0391
61987CJ0346,61985CJ0401
62014CJ0417,61985CJ0401
61986CJ0270,61985CJ0402
61987CJ0395,61985CJ0402
61988CJ0110,61985CJ0402
61993CO0378,61985CJ0402
62007CJ0052,61985CJ0402
61985CJ0403(01),61985CJ0403
61986CJ0076,61985CJ0407
61987CJ0274,61985CJ0407
61987CJ0382,61985CJ0407
61987CJ0339,61985CJ0412
61992CJ0073,61985CJ0415
61999CJ0404,61985CJ0415
61999CJ0474,61985CJ0415
62011CJ0108,61985CJ0415
61992CJ0073,61985CJ0416
62011CJ0108,61985CJ0416
62014CJ0161,61985CJ0416
61987CJ0161,61985CJ0417
62000CJ0372,61985CJ0420
61988CJ0167,61985CJ0424
61990CJ0209,61985CJ0426
61994CJ0114,61985CJ0426
61996CJ0337,61985CJ0426
62009CJ0377,61985CJ0426
62011CJ0623,61985CJ0426
62013CJ0506,61985CJ0426
62013CJ0564,61985CJ0426
61989CJ0294,61985CJ0427
62016CJ0099,61985CJ0427
62009CJ0401,61985CJ0432
61986CJ0252,61985CJ0433
61987CJ0076,61985CJ0433
61989CJ0235,61985CJ0434
61990CJ0030,61985CJ0434
61990CJ0191,61985CJ0434
62006CJ0227,61985CJ0434
61985CJ0213,61985CO0067
61986CJ0014,61985CO0069
62000CJ0466,61985CO0069
62009CJ0173,61985CO0069
62015CO0634,61985CO0069
61990CO0068,61985CO0078
61991CJ0314,61985CO0078
62003CO0012,61985CO0089
62009CO0521,61985CO0089
62013CO0141,61985CO0089(05)
62013CO0669(01),61985CO0089(05)
61984CJ0270,61985CO0146
61995CJ0245(01),61985CO0146
62004CJ0503,61985CO0146
62008CO0114(01),61985CO0146
61985CJ0154,61985CO0154
61985CJ0250,61985CO0250
61987CO0077,61985CO0250
61994CO0006,61985CO0250
61985CJ0260,61985CO0260
61985CJ0277,61985CO0277
61987CO0142,61985CO0310
61999CO0329,61985CO0310
62002CO0232,61985CO0310
62010CO0446,61985CO0310
62014CJ0417,61985CO0317
61992CO0386,61985CO0318
61994CJ0111,61985CO0318
61995CJ0074,61985CO0318
61997CJ0134,61985CO0318
61998CO0192,61985CO0318
61998CO0440,61985CO0318
62000CO0447,61985CO0318
62004CJ0096,61985CO0318
62008CJ0014,61985CO0318
62008CO0497,61985CO0318
61986CO0221(01),61985CO0351
61987CO0065,61985CO0351
61987CO0082,61985CO0351
61986CO0213,61985CO0392
61986CJ0134,61986CJ0009
61988CJ0030,61986CJ0012
61989CJ0192,61986CJ0012
61989CJ0260,61986CJ0012
61990CJ0018,61986CJ0012
61992CJ0432,61986CJ0012
61994CJ0277,61986CJ0012
61995CJ0144,61986CJ0012
61996CJ0262,61986CJ0012
61996CJ0416,61986CJ0012
61997CJ0321,61986CJ0012
61998CJ0300,61986CJ0012
62000CJ0013,61986CJ0012
62000CJ0112,61986CJ0012
62001CJ0171,61986CJ0012
62003CJ0239,61986CJ0012
62004CJ0023,61986CJ0012
62005CJ0431,61986CJ0012
62008CJ0301,61986CJ0012
62008CJ0386,61986CJ0012
62008CJ0533,61986CJ0012
62009CJ0240,61986CJ0012
62010CJ0366,61986CJ0012
62012CJ0363,61986CJ0012
62017CJ0167,61986CJ0012
61985CJ0338,61986CJ0014
61986CJ0080,61986CJ0014
61987CJ0228,61986CJ0014
61988CJ0331,61986CJ0014
61990CJ0330,61986CJ0014
61991CJ0149,61986CJ0014
61992CJ0393,61986CJ0014
61992CO0386,61986CJ0014
61995CJ0074,61986CJ0014
61995CJ0168,61986CJ0014
61996CJ0054,61986CJ0014
61997CJ0103,61986CJ0014
62002CJ0060,61986CJ0014
62002CO0235,61986CJ0014
62004CJ0506,61986CJ0014
62005CJ0321,61986CJ0014
62006CJ0347,61986CJ0014
62015CO0634,61986CJ0014
61989CJ0344,61986CJ0022
62003CJ0145,61986CJ0022
61986CJ0039,61986CJ0024
61986CJ0197,61986CJ0024
61986CJ0263,61986CJ0024
61987CJ0242,61986CJ0024
61990CJ0163,61986CJ0024
61993CJ0047,61986CJ0024
61996CJ0262,61986CJ0024
61998CJ0104,61986CJ0024
62003CJ0065,61986CJ0024
62003CJ0147,61986CJ0024
62003CJ0209,61986CJ0024
62003CJ0402,61986CJ0024
62005CJ0040,61986CJ0024
62005CJ0290,61986CJ0024
62005CJ0313,61986CJ0024
62008CJ0073,61986CJ0024
62011CJ0092,61986CJ0024
62012CJ0562,61986CJ0024
62014CJ0076,61986CJ0024
62014CJ0586,61986CJ0024
61986CJ0097,61986CJ0026
61986CJ0250,61986CJ0026
61986CJ0253,61986CJ0026
61991CJ0264,61986CJ0026
61992CO0131,61986CJ0026
61993CO0257,61986CJ0026
61993CO0276,61986CJ0026
61994CJ0209,61986CJ0026
61995CO0010,61986CJ0026
62002CJ0167,61986CJ0026
62005CO0368,61986CJ0026
61987CJ0031,61986CJ0027
61992CJ0071,61986CJ0027
62008CJ0299,61986CJ0027
61989CJ0313,61986CJ0031
61995CJ0259,61986CJ0031
62000CJ0445,61986CJ0031
62001CO0204,61986CJ0031
62004CJ0413,61986CJ0031
61987CJ0218,61986CJ0033
61991CJ0220,61986CJ0033
61986CJ0204,61986CJ0034
61987CJ0302,61986CJ0034
61990CJ0284,61986CJ0034
61995CJ0041,61986CJ0034
61996CJ0415,61986CJ0034
61999CO0008,61986CJ0034
62011CJ0077,61986CJ0034
62017CJ0073,61986CJ0034
61991CJ0071,61986CJ0036
61994CJ0002,61986CJ0036
61995CJ0188,61986CJ0036
61996CJ0008,61986CJ0036
61998CJ0056,61986CJ0036
62007CJ0569,61986CJ0036
61996CJ0385,61986CJ0037
62007CJ0350,61986CJ0037
61986CJ0197,61986CJ0039
61987CJ0235,61986CJ0039
61989CJ0357,61986CJ0039
61990CJ0003,61986CJ0039
61994CJ0206,61986CJ0039
61996CJ0057,61986CJ0039
61996CJ0367,61986CJ0039
61997CJ0035,61986CJ0039
61997CJ0212,61986CJ0039
61999CJ0043,61986CJ0039
62000CJ0137,61986CJ0039
62001CJ0413,61986CJ0039
62003CJ0209,61986CJ0039
62012CJ0507,61986CJ0039
61986CJ0181,61986CJ0040
61988CJ0040,61986CJ0042
61987CJ0368,61986CJ0043
61988CJ0245,61986CJ0043
61986CJ0068,61986CJ0045
61986CJ0131,61986CJ0045
61987CJ0051,61986CJ0045
61987CJ0131,61986CJ0045
61987CJ0165,61986CJ0045
61987CJ0275,61986CJ0045
61988CJ0011,61986CJ0045
61988CJ0062,61986CJ0045
61989CJ0300,61986CJ0045
61990CJ0295,61986CJ0045
61992CJ0350,61986CJ0045
61993CJ0065,61986CJ0045
61996CJ0022,61986CJ0045
61997CJ0189,61986CJ0045
62000CJ0378,61986CJ0045
62003CJ0094,61986CJ0045
62003CJ0178,61986CJ0045
62007CJ0370,61986CJ0045
62010CJ0355,61986CJ0045
62012CJ0028,61986CJ0045
62014CJ0263,61986CJ0045
61986CJ0203,61986CJ0046
61990CJ0063,61986CJ0046
61990CJ0070,61986CJ0046
61990CJ0071,61986CJ0046
61990CJ0073,61986CJ0046
61993CJ0156,61986CJ0046
61993CJ0417,61986CJ0046
61994CJ0303,61986CJ0046
62003CJ0087,61986CJ0046
62005CJ0141,61986CJ0046
62017CJ0611,61986CJ0046
61997CJ0131,61986CJ0049
62009CJ0452,61986CJ0049
62006CJ0120,61986CJ0050
61996CJ0386,61986CJ0055
61996CJ0391,61986CJ0055
61996CJ0403,61986CJ0055
61996CJ0404,61986CJ0055
61985CJ0137,61986CJ0056
61994CJ0326,61986CJ0056
61987CJ0063,61986CJ0057
61987CJ0127,61986CJ0057
61989CJ0221,61986CJ0057
61989CJ0246,61986CJ0057
61998CJ0156,61986CJ0057
62000CJ0501,61986CJ0057
62014CJ0015,61986CJ0057
62015CJ0020,61986CJ0057
61991CJ0146,61986CJ0058
62007CJ0204,61986CJ0058
61986CJ0162,61986CJ0061
61992CJ0393,61986CJ0062
61997CJ0007,61986CJ0062
62007CJ0052,61986CJ0062
62007CJ0202,61986CJ0062
62008CJ0280,61986CJ0062
62010CJ0209,61986CJ0062
62010CJ0457,61986CJ0062
62013CJ0170,61986CJ0062
61987CJ0305,61986CJ0063
61987CJ0225,61986CJ0064
61997CJ0316,61986CJ0064
62007CJ0017,61986CJ0064
61994CJ0159,61986CJ0066
61995CJ0073,61986CJ0066
61996CJ0395,61986CJ0066
61999CJ0462,61986CJ0066
61987CJ0131,61986CJ0068
61988CJ0011,61986CJ0068
61988CJ0331,61986CJ0068
61988CO0034,61986CJ0068
61988CO0138,61986CJ0068
61988CO0160,61986CJ0068
61988CO0160(01),61986CJ0068
61991CJ0146,61986CJ0068
61993CJ0426,61986CJ0068
61995CJ0027,61986CJ0068
61996CO0180,61986CJ0068
61997CJ0164,61986CJ0068
62000CJ0336,61986CJ0068
62006CJ0133,61986CJ0068
62007CJ0370,61986CJ0068
62012CJ0028,61986CJ0068
61982CJ0322,61986CJ0069
61987CJ0038,61986CJ0069
61999CJ0160,61986CJ0074
61990CJ0039,61986CJ0076
61992CJ0296,61986CJ0076
61993CJ0017,61986CJ0076
62002CJ0350,61986CJ0076
62002CJ0441,61986CJ0076
61986CJ0291,61986CJ0077
61990CJ0024,61986CJ0077
61990CJ0025,61986CJ0077
61990CJ0026,61986CJ0077
61993CJ0351,61986CJ0077
61994CJ0205,61986CJ0077
61995CJ0064,61986CJ0077
61992CJ0037,61986CJ0080
61995CJ0074,61986CJ0080
61995CJ0168,61986CJ0080
62002CJ0189,61986CJ0080
62002CJ0384,61986CJ0080
62002CJ0387,61986CJ0080
62002CJ0457,61986CJ0080
62002CO0235,61986CJ0080
62003CJ0157,61986CJ0080
62005CJ0321,61986CJ0080
62008CJ0012,61986CJ0080
62006CO0325,61986CJ0081
61989CJ0105,61986CJ0082
61989CJ0370,61986CJ0085
62000CJ0015,61986CJ0085
62008CO0114,61986CJ0089
61989CJ0086,61986CJ0090
62002CJ0173,61986CJ0090
61987CJ0106,61986CJ0097
61989CJ0298,61986CJ0097
61990CO0336,61986CJ0097
61991CO0128,61986CJ0097
61992CO0397,61986CJ0097
61993CO0168,61986CJ0097
61995CO0010,61986CJ0097
61996CJ0415,61986CJ0097
61997CJ0310,61986CJ0097
61999CJ0238,61986CJ0097
61999CO0008,61986CJ0097
62006CJ0417,61986CJ0097
62014CJ0283,61986CJ0097
61989CJ0241,61986CJ0098
61998CJ0448,61986CJ0098
62000CJ0014,61986CJ0098
62001CJ0006,61986CJ0098
61997CJ0276,61986CJ0102
61997CJ0358,61986CJ0102
61997CJ0359,61986CJ0102
61997CJ0408,61986CJ0102
61998CJ0260,61986CJ0102
62000CJ0174,61986CJ0102
62005CJ0277,61986CJ0102
62011CJ0165,61986CJ0102
62014CJ0520,61986CJ0102
62015CJ0011,61986CJ0102
61993CJ0312,61986CJ0104
61993CJ0430,61986CJ0104
61994CJ0290,61986CJ0104
61995CJ0070,61986CJ0104
62000CJ0129,61986CJ0104
62009CJ0310,61986CJ0104
61986CJ0296,61986CJ0109
61987CJ0334,61986CJ0109
61987CJ0335,61986CJ0109
62009CJ0369,61986CJ0111
62005CJ0178,61986CJ0112
62013CJ0357,61986CJ0112
62005CJ0236,61986CJ0113
62008CJ0271,61986CJ0113
61997CJ0443,61986CJ0114
61987CJ0360,61986CJ0116
61999CJ0298,61986CJ0116
61996CJ0309,61986CJ0118
62001CJ0462,61986CJ0118
62003CJ0283,61986CJ0118
61986CJ0170,61986CJ0120
61989CJ0044,61986CJ0120
61989CJ0104,61986CJ0120
61989CJ0104(01),61986CJ0120
61989CJ0189,61986CJ0120
61989CJ0217,61986CJ0120
61989CJ0314,61986CJ0120
61990CJ0177,61986CJ0120
61990CJ0236,61986CJ0120
61990CJ0264,61986CJ0120
61991CJ0081,61986CJ0120
61992CJ0021,61986CJ0120
61996CJ0374,61986CJ0120
61998CJ0273,61986CJ0120
61999CJ0080,61986CJ0120
62000CJ0384,61986CJ0120
62001CJ0162,61986CJ0120
62001CJ0164,61986CJ0120
62006CJ0344,61986CJ0120
61986CJ0122,61986CJ0121
61989CJ0339,61986CJ0126
61994CJ0177,61986CJ0126
62003CJ0293,61986CJ0126
61989CJ0049,61986CJ0127
61995CJ0389,61986CJ0127
62002CJ0464,61986CJ0127
61987CJ0131,61986CJ0131
61988CJ0011,61986CJ0131
61992CJ0137,61986CJ0131
61994CJ0128,61986CJ0131
61994CJ0268,61986CJ0131
61996CJ0180,61986CJ0131
61997CJ0164,61986CJ0131
61997CJ0269,61986CJ0131
62001CJ0189,61986CJ0131
62006CJ0037,61986CJ0131
62009CJ0273,61986CJ0131
61990CJ0283,61986CJ0140
61995CJ0294,61986CJ0140
61989CJ0265,61986CJ0141
61989CJ0351,61986CJ0144
61995CJ0163,61986CJ0144
61997CJ0440,61986CJ0144
62016CJ0231,61986CJ0144
61988CJ0365,61986CJ0145
61990CJ0183,61986CJ0145
61995CJ0078,61986CJ0145
61997CJ0267,61986CJ0145
61998CJ0038,61986CJ0145
62000CJ0080,61986CJ0145
62007CJ0420,61986CJ0145
62008CJ0167,61986CJ0145
62010CJ0139,61986CJ0145
62011CJ0456,61986CJ0145
62003CJ0451,61986CJ0147
62008CJ0047,61986CJ0147
62008CJ0050,61986CJ0147
62008CJ0051,61986CJ0147
62008CJ0053,61986CJ0147
62008CJ0054,61986CJ0147
62008CJ0061,61986CJ0147
62008CJ0160,61986CJ0147
62008CJ0438,61986CJ0147
62009CJ0157,61986CJ0147
61991CJ0165,61986CJ0157
61991CJ0200,61986CJ0157
61997CJ0270,61986CJ0157
62005CJ0208,61986CJ0157
62006CJ0357,61986CJ0157
62008CJ0115,61986CJ0157
62009CJ0379,61986CJ0157
61995CJ0267,61986CJ0158
61995CJ0337,61986CJ0158
62005CJ0061,61986CJ0158
61988CJ0100,61986CJ0161
61991CJ0333,61986CJ0165
61998CJ0338,61986CJ0165
61990CO0012,61986CJ0166
61991CJ0199,61986CJ0166
61993CJ0480,61986CJ0166
61997CO0312,61986CJ0166
61999CJ0154,61986CJ0167
61989CJ0044,61986CJ0170
61989CJ0104,61986CJ0170
61989CJ0104(01),61986CJ0170
61989CJ0189,61986CJ0170
61989CJ0217,61986CJ0170
61989CJ0314,61986CJ0170
61990CJ0177,61986CJ0170
61990CJ0236,61986CJ0170
61990CJ0264,61986CJ0170
61991CJ0081,61986CJ0170
61992CJ0021,61986CJ0170
61996CJ0374,61986CJ0170
61998CJ0273,61986CJ0170
61999CJ0080,61986CJ0170
62000CJ0384,61986CJ0170
62001CJ0162,61986CJ0170
62006CJ0344,61986CJ0170
61999CJ0270,61986CJ0175
62008CJ0583,61986CJ0176
62009CJ0197,61986CJ0176
62014CJ0417,61986CJ0176
61989CJ0357,61986CJ0197
61991CJ0027,61986CJ0197
61994CJ0007,61986CJ0197
61994CJ0278,61986CJ0197
61997CJ0001,61986CJ0197
61999CJ0184,61986CJ0197
62000CJ0188,61986CJ0197
62003CJ0209,61986CJ0197
62008CJ0310,61986CJ0197
62008CJ0480,61986CJ0197
61993CJ0418,61986CJ0198
61990CJ0311,61986CJ0203
61992CJ0353,61986CJ0203
61993CJ0296,61986CJ0203
61994CJ0022,61986CJ0203
61994CJ0284,61986CJ0203
61995CJ0015,61986CJ0203
61996CJ0180,61986CJ0203
61997CJ0292,61986CJ0203
61998CJ0060,61986CJ0203
62000CJ0137,61986CJ0203
62001CJ0014,61986CJ0203
62004CJ0126,61986CJ0203
62007CJ0370,61986CJ0203
62008CJ0034,61986CJ0203
62008CJ0385,61986CJ0203
62009CJ0168,61986CJ0203
61988CJ0030,61986CJ0204
61993CJ0065,61986CJ0204
62007CJ0045,61986CJ0204
62010CJ0040,61986CJ0204
61996CJ0386,61986CJ0207
61996CJ0391,61986CJ0207
61996CJ0403,61986CJ0207
61996CJ0404,61986CJ0207
62007CJ0370,61986CJ0207
61989CJ0340,61986CJ0222
61989CJ0345,61986CJ0222
61990CJ0058,61986CJ0222
61991CJ0104,61986CJ0222
61993CJ0415,61986CJ0222
61995CO0399,61986CJ0222
61998CJ0228,61986CJ0222
61999CJ0054,61986CJ0222
61999CJ0459,61986CJ0222
62001CJ0313,61986CJ0222
62001CJ0482,61986CJ0222
62003CJ0136,61986CJ0222
62004CJ0506,61986CJ0222
62005CJ0239,61986CJ0222
62005CJ0389,61986CJ0222
62005CJ0402,61986CJ0222
62005CJ0432,61986CJ0222
62008CJ0075,61986CJ0222
62008CJ0345,61986CJ0222
62010CJ0182,61986CJ0222
62010CJ0430,61986CJ0222
62014CJ0362,61986CJ0222
62016CJ0046,61986CJ0222
61987CJ0003,61986CJ0223
61989CJ0221,61986CJ0223
61989CJ0246,61986CJ0223
61982CJ0166,61986CJ0225
61988CJ0180,61986CJ0236
61992CO0102,61986CJ0236
61997CJ0365,61986CJ0240
62002CJ0209,61986CJ0240
61987CJ0279,61986CJ0246
61991CJ0241,61986CJ0246
62004CJ0295,61986CJ0246
61993CJ0030,61986CJ0247
62017CJ0412,61986CJ0247
61989CJ0376,61986CJ0249
61999CJ0413,61986CJ0249
62013CJ0244,61986CJ0249
61986CJ0317,61986CJ0252
61988CJ0047,61986CJ0252
61990CJ0109,61986CJ0252
61991CJ0208,61986CJ0252
61996CJ0130,61986CJ0252
61997CJ0437,61986CJ0252
62001CJ0308,61986CJ0252
61991CJ0306,61986CJ0257
62014CJ0144,61986CJ0257
62014CJ0183,61986CJ0257
61988CJ0333,61986CJ0260
61991CJ0263,61986CJ0260
61998CJ0229,61986CJ0260
62014CJ0349,61986CJ0260
62000CJ0355,61986CJ0263
62001CJ0422,61986CJ0263
62005CJ0076,61986CJ0263
62005CJ0318,61986CJ0263
62006CJ0281,61986CJ0263
62008CJ0169,61986CJ0263
62009CJ0056,61986CJ0263
61989CJ0332,61986CJ0267
61991CJ0002,61986CJ0267
61991CJ0185,61986CJ0267
61991CJ0245,61986CJ0267
61992CJ0379,61986CJ0267
61992CJ0401,61986CJ0267
61993CJ0153,61986CJ0267
61993CJ0412,61986CJ0267
61994CJ0096,61986CJ0267
61994CJ0140,61986CJ0267
61996CJ0035,61986CJ0267
61996CJ0067,61986CJ0267
61997CJ0038,61986CJ0267
61997CJ0115,61986CJ0267
61997CJ0219,61986CJ0267
61999CJ0035,61986CJ0267
62001CJ0198,61986CJ0267
62001CJ0341,61986CJ0267
